id,name,rating,review_count,categories_list,BOROUGH,SCORE,GRADE
McU7XI3HoWFELTDaGc1SEw,ginger and lemongrass,4.2,631,Vietnamese; Thai; Asian Fusion,Queens,13.0,A
-NJL4kZAIc1Z-35IcN1ulQ,thai food near me,4.5,130,Thai; Asian Fusion; Seafood,Manhattan,13.0,A
ASf5l4u-eMhBgNbPy5HLOQ,tha phraya,4.6,109,Thai; Noodles; Bars,Manhattan,13.0,A
f7jZvRH-h76F4emzvKytaQ,tuk tuk,4.0,808,Thai,Queens,13.0,A
iS26QjjC-4GtP0YpoXwI8w,zaab zaab,4.1,70,Thai; Seafood,Manhattan,13.0,A
1cY1fppMJnHMKG4FIzj_4g,sea,4.4,10,Thai; Asian Fusion; Cocktail Bars,Manhattan,13.0,A
8SbvBebzRYaZuyxF-GEIDQ,glin thai bistro,4.6,151,Thai; Asian Fusion,Brooklyn,13.0,A
5HQGOq8NA9Pe5kNhVA4hMA,plue,4.5,70,Thai; Asian Fusion; Vegan,Manhattan,13.0,A
a-Bq_yXFVk2PptoWpmry3w,pye boat noodle,4.3,1118,Thai; Noodles,Queens,13.0,A
-bM9YDomW6BX3zGDHN24XQ,curry house,4.3,127,Malaysian; Thai,Manhattan,13.0,A
R7mKCkD9ZZfeec92GW7esQ,bangkok 2 thai,4.0,244,Thai,Manhattan,13.0,A
qd9_gxrmskbOT6OLN9sShA,dock asian eatery,4.2,247,Ramen; Thai; Asian Fusion,Brooklyn,13.0,A
rq47p8lhrR3f3drh2yfTZg,krob kreung krob ros,4.5,26,Thai,Queens,13.0,A
yQiII2hHgV5aEMtIA2VG0Q,chai thai kitchen,3.4,717,Thai,Manhattan,13.0,A
GKZa6xX1ZctdDTLDyfGBHw,thank you come again,4.0,71,Thai; Dim Sum; Asian Fusion,Brooklyn,13.0,A
liGIz8CzhyS1udx1aefjng,williamsburg thai cuisine,4.1,315,Thai,Brooklyn,13.0,A
WFx1VcopQGjW7jbERZUUbA,tommy thai,3.9,176,Thai,Queens,13.0,A
zYIKxE7eKeglXweoABjSwg,thai bkk,3.4,105,Thai,Manhattan,13.0,A
a5H9p1B6m6WPVjakPylvdA,spicy shallot,3.8,803,Thai; Japanese; Bars,Queens,13.0,A
23NSOmpzzrJTfWmYk8Lp4A,lovely day,3.4,416,Thai; Breakfast & Brunch; Irish,Manhattan,13.0,A
VMDmMIWR059HKMp_Mj3Msw,thai tree,3.4,47,Thai,Queens,13.0,A
6ZZUTGtH25tLN1SiM029ig,yum yum too,3.4,565,Thai,Manhattan,13.0,A
fcCF0Kh_RCbv6KSVlb-Seg,sticky rice,3.8,448,Thai; Cocktail Bars,Manhattan,13.0,A
dVR5KHPMZoU9rQvxhY5Otw,thai terminal,3.8,651,Thai,Manhattan,13.0,A
qY1o1MhoRyN84RRhUJtvpQ,her name is han,4.3,2126,Korean; Breakfast & Brunch,Manhattan,13.0,A
d7pLL2k__WFcqtQ3cqfpHw,moono,4.4,215,Korean,Manhattan,13.0,A
xZ96vaoL-cQjfotmUKtjJQ,barn joo 35,4.2,2514,Korean; Gastropubs; Tapas/Small Plates,Manhattan,13.0,A
xQag1K9NezcXdXXn2AZcqA,kjun,4.5,253,Korean; Cajun/Creole,Manhattan,13.0,A
gXnC_aZR09BvqEQKGKFjBg,bcd tofu house,3.9,2616,Korean,Manhattan,13.0,A
fNKYBpQJivICm0ORb3nb_Q,8282,4.6,268,Korean,Manhattan,13.0,A
fSfECAGJr6h6cbJ22mmv1g,ongi,4.4,75,Korean,Manhattan,13.0,A
fX_E2J6LqK6u77zNa8xyJQ,jua,4.7,448,Korean,Manhattan,13.0,A
ZHPp0z9Tr6qfjj2wCleLWw,hyun,4.1,567,Korean; Barbeque; Steakhouses,Manhattan,13.0,A
fVsH6QIJPzXpVbgmeiolsA,jungsik,4.6,807,Korean,Manhattan,13.0,A
pcb8yK9_28uWz5CyokjwSg,bangia,4.0,577,Korean; Gastropubs,Manhattan,13.0,A
QPTxlH9KxraVczH-Ckntxg,delicacy,3.4,78,Korean; Buffets; American,Manhattan,13.0,A
_7_u6U5uwhDkVi7JJakyGA,gen korean bbq house,3.7,310,Korean; Barbeque; Asian Fusion,Manhattan,13.0,A
o1fv5Jm1WJs6O5-Sm8rx5w,nangman bbq,3.9,101,Korean; Barbeque,Manhattan,13.0,A
iYjIBo73l5UHRfQGBaZaEg,little dokebi,3.9,170,Korean,Brooklyn,13.0,A
ZtjF2N3eYOjtnI3cES2fpw,duke eatery,3.5,85,New American; Juice Bars & Smoothies; Korean,Manhattan,13.0,A
vWoT1h8E2eWvIdJqpuxfdg,tofu tofu,4.6,586,Korean; Juice Bars & Smoothies; Barbeque,Manhattan,13.0,A
9LqZoFIN7dbRfNk8YMgueg,yubu soho,4.4,107,Coffee & Tea; Korean,Manhattan,13.0,A
zFT7bFL0Gd3k4b8j1skBbA,wonder pig kbbq,4.0,242,Korean; Barbeque,Queens,13.0,A
28CNHYULci66pJAz-0_pOg,cote korean steakhouse,4.2,1962,Korean; Steakhouses; Cocktail Bars,Manhattan,13.0,A
oMtJwDxuuxZPvGMgHOoAbQ,reception bar,4.3,152,Cocktail Bars; Korean,Manhattan,13.0,A
H5jHfG4ZkNPaG6vojmAXww,chingoo restaurant,4.7,126,Korean,Brooklyn,13.0,A
v2dtG37r1ThqtfEfiFsAUg,shanghai mong,3.1,662,Korean; Chinese; Asian Fusion,Manhattan,13.0,A
LjBKkUSpMwrpo99hXgtHYw,franchia vegan cafe,4.0,1108,Korean; Vegan; Asian Fusion,Manhattan,13.0,A
tE3eLwTh5b_sasPHPmqz0A,shingane,4.7,56,Fast Food; Korean; Desserts,Manhattan,13.0,A
I9nt0X_e_MlOz_rUwFt_Fg,global kitchen,3.0,130,Sandwiches; Japanese; Korean,Manhattan,13.0,A
ShyKkqFuQoLXBWe5xO_QwQ,joa kitchen,4.9,20,Korean; Coffee & Tea; Sandwiches,Manhattan,13.0,A
5AD9nY8UrYlCVMb3Y6KeWg,bonchon,3.3,1116,Korean; Chicken Wings; Asian Fusion,Manhattan,13.0,A
aVjUXRllkpl1FTxZ8JRh-g,rokstar chicken,3.9,39,Chicken Shop; Korean; Chicken Wings,Queens,13.0,A
wBwTAHhfSm5hpJU-InCUdw,red onion,4.8,109,Vegetarian; Indian; Halal,Manhattan,13.0,A
Xqk91WuhMeYS4pedccUYgA,gazab,4.4,320,Indian,Manhattan,13.0,A
qhXIW0LDT4XsoN2IE6dZHg,ahimsa,4.4,256,Indian; Vegetarian; Kosher,Manhattan,13.0,A
mZALre3ahuetu5X8_uUJew,thelewala,4.1,568,Indian,Manhattan,13.0,A
26RvDcDKxe3wZkAAJ4rALg,inday,4.3,7,Indian; Salad; Gluten-Free,Manhattan,13.0,A
NhBUzlITbu3rdjm9UEfWsw,raj's indian kitchen,4.0,372,Indian,Queens,13.0,A
QqrEF8_ZQCGi63cL10J5oA,chola,4.0,723,Indian; Soup; Seafood,Manhattan,13.0,A
t0mizbevBMMNBecgnl7vQg,anar,4.2,140,Indian,Manhattan,13.0,A
hfCU-GH8GP6vjAknXUyhKQ,cardamom indian cuisine,4.5,305,Indian,Queens,13.0,A
m5Whyz8O8jM4DrE808h71g,darbar grill,4.0,659,Indian; Wine Bars; Caterers,Manhattan,13.0,A
ZRzG614HER-6fhZ3-MrEHw,tagmo,4.1,81,Indian; Beer Bar; Cocktail Bars,Manhattan,13.0,A
IU6pOHR8Re8kvSn0mzhPHg,jaz indian cuisine,4.4,188,Indian; Seafood; Bars,Manhattan,13.0,A
_SIoeZKs--95T4OsUKwtJw,chote miya,4.0,124,Indian,Manhattan,13.0,A
guwS_mhhUjOT5d8sYfEluQ,adyar ananda bhavan,3.7,427,Indian; Vegetarian,Manhattan,13.0,A
3gptoz35epNaVWczglCiwg,sunshine,3.4,5,Pakistani; Indian; Bangladeshi,Brooklyn,13.0,A
AuCRCB64bsBMdq02ydEuCA,manhattan indian flavor,4.0,33,Desserts; Indian,Manhattan,13.0,A
JzF-uqVuXXeS2-_rU5G27g,delbianco prime,4.7,19,Steakhouses; Desserts; Seafood,Manhattan,13.0,A
7ZecxKox2SiVtsNDWphJZQ,limani,3.8,581,Mediterranean; Seafood,Manhattan,13.0,A
oSAiyZF-xTqdRkwN5KrV_Q,del frisco's grille,3.6,941,Steakhouses; New American; Seafood,Manhattan,13.0,A
CVT8h68CM5VOXDK_r5BzzA,the ten bells,4.1,41,Wine Bars; Seafood,Manhattan,13.0,A
Maks_EfVcTOe20TnGQy_MQ,the capital grille,4.1,891,Steakhouses; Seafood; Wine Bars,Manhattan,13.0,A
wD7PMw0QlDxzylKyk6tDzA,point seven,4.1,29,Seafood; American; Cocktail Bars,Manhattan,13.0,A
M41ptk9dxB-0S3opyUy8hg,carro cafe,3.3,9,Seafood; Lounges; Cocktail Bars,Brooklyn,13.0,A
9w3zIx0-n7qPLQynU8saHA,aoc east,3.9,237,Wine Bars; French; Seafood,Manhattan,13.0,A
IlfowVqoV-M_SZzkcriyOw,meraki greek bistro,4.6,50,"Greek; Seafood; Beer, Wine & Spirits",Brooklyn,13.0,A
hU1ajPmHi-kU6iNbowoEZg,estiatorio milos,3.8,385,Seafood; Greek; Mediterranean,Manhattan,13.0,A
26E3j9l0XW_onVIUP-ThCw,heidi's house by the side of the road,4.4,684,Wine Bars; Comfort Food,Manhattan,13.0,A
tRZcEKBNNwiZw1_Px_POag,smith & mills,3.7,322,Lounges; New American,Manhattan,13.0,A
cg7IxNN5wyrXVP5tkCaZRg,miss ada,4.4,563,Mediterranean; Cocktail Bars,Brooklyn,13.0,A
DRitJoNGTkHXZvH_YpLIAw,marc forgione,4.3,1055,New American,Manhattan,13.0,A
sBL7J7s4Rnul40-MB0hXbA,perrine,4.0,141,New American; French,Manhattan,13.0,A
UF9F0A4e7AJHzNPG5zrHUQ,the beast next door,4.3,288,New American; Tapas/Small Plates; Wine Bars,Queens,13.0,A
iV-gnXSjT7vl71Z9pttVvw,la bonne soupe,4.0,247,French; Breakfast & Brunch,Manhattan,13.0,A
-vusf_OiSDuY7M-G0RZj-A,merchants ny,4.1,7,Lounges; American,Manhattan,13.0,A
eeHWLVWZx6h1KteJwMAaLA,jerk house,4.0,54,Caribbean,Manhattan,13.0,A
kDJbzzmCEjFbyDQ-lSygvw,fresh salt,4.0,434,Bars; New American,Manhattan,13.0,A
ACMbO5kt5iokde8wIU-mOQ,rose lane,4.3,13,Lounges; Breakfast & Brunch; Cocktail Bars,Manhattan,13.0,A
q45SMZfNrF4XZZWzIC4tGw,westville,4.0,608,Mediterranean,Manhattan,13.0,A
k3IP2lWur7dEFCsSFwBXAA,sereneco,4.1,86,New American; Wine Bars; Coffee & Tea,Brooklyn,13.0,A
niODyKeyStKEut1b6FNlhQ,eleni's,4.3,234,Greek,Manhattan,13.0,A
_4Grm99JEHnDWskCHAJfUg,kiki's,4.1,955,Greek; Mediterranean; Desserts,Manhattan,13.0,A
d8zSYpArh4oXpxeJWNA4Pg,nish nush,4.4,845,Vegetarian; Moroccan; Greek,Manhattan,13.0,A
O9LKN5kk17lQWb7mMuiBzw,yasouvlaki,4.3,224,Greek; Wine Bars,Manhattan,13.0,A
GktRnSCBAsboHj9Hh-U66g,greca,4.2,82,Coffee & Tea; Lounges; Greek,Manhattan,13.0,A
GeoR6dpTUEpdIoyAd68Irg,kyma,3.9,439,Greek; Mediterranean,Manhattan,13.0,A
ZD9OPTKRx-BWqXgfqwCy7w,souvlaki gr,4.4,259,Greek,Manhattan,13.0,A
3YfzVbBY_pMXCcW9nbmryg,pita yeero,3.9,17,Greek; Comfort Food,Manhattan,13.0,A
N2nwanXq9dDvKLIy7Ovb7g,bahari estiatorio,4.1,703,Greek,Queens,13.0,A
KNcA-TBKHUYhDykcCCooog,stafili wine cafe,4.3,11,Wine Bars; Greek; Cafes,Manhattan,13.0,A
ApbLKC5c3xoYn5XOJ85Y3g,aliada,4.1,523,Greek; Mediterranean; Seafood,Queens,13.0,A
p66TjoKuAluFSnrtdqtHlw,chicken feastin,4.4,75,Chicken Shop; Greek; American,Brooklyn,13.0,A
1SaKutXcH38X0KvayyDHUA,barbounia,3.7,1542,Greek; Mediterranean; Middle Eastern,Manhattan,13.0,A
EzN4ldA7lnRrni0Fl9CoTg,gold n honey,4.2,72,Desserts; Greek,Queens,13.0,A
6CSyG4P-5vicgPIzfXHK7Q,gregory's 26 corner taverna,4.2,257,Greek; Mediterranean,Queens,13.0,A
yR0tHq3nDpx8GEJC2VjJYQ,9 jones,3.1,47,Supper Clubs; Greek; Cocktail Bars,Manhattan,13.0,A
goxRP7RFyv3tGBqp6x7dYg,pita grill,4.4,21,Greek; Mediterranean; Sandwiches,Manhattan,13.0,A
FCJaZeBoeeM5F2ZhfzO0sA,crave,3.4,385,Greek; Burgers; Fish & Chips,Queens,13.0,A
awxuFWRMamhQGenCwg7cSQ,bz grill,3.9,722,Greek; Mediterranean,Queens,13.0,A
rBCqVm8yhMKeLLP2mdghGw,victory sweet shop,3.6,73,Bakeries; Greek,Queens,13.0,A
NG1VpA2m9L6F1lslfbF-tg,towers cafe,3.0,2,New American; Delis; Greek,Brooklyn,13.0,A
tM8ZtEix8Bxg82AIKsHXcw,zizi,4.3,282,Mediterranean; Middle Eastern,Manhattan,13.0,A
1XK53gaHMFQIA4VW3B6k1Q,abaita,4.3,149,Mediterranean; Kosher; Pizza,Manhattan,13.0,A
yXK9VSId2tqYNmk-31jAEQ,naya,4.2,71,Middle Eastern; Mediterranean,Manhattan,13.0,A
StF9WWWbrRzEOmNAcEINcA,balzem,4.0,581,Mediterranean; Tapas/Small Plates; Wine Bars,Manhattan,13.0,A
ExvoimQ4LzY3UWtZ6m6Lgw,ravagh persian grill,4.0,1115,Middle Eastern; Persian/Iranian; Mediterranean,Manhattan,13.0,A
DhBhEWMVLDxYF14a1znUvA,lighthouse,4.0,326,Wine Bars; Mediterranean; Cocktail Bars,Brooklyn,13.0,A
kTQ0rRfgtlPwX9_O8OY_UA,miznon,4.0,589,Mediterranean; Middle Eastern; Sandwiches,Manhattan,13.0,A
Jqnm2_8Rt70YYQBhhFLwGQ,omar's mediterranean cuisine,4.2,235,Mediterranean,Manhattan,13.0,A
M56MQwWsnP8BYgyLZ2WxVg,sami & susu,4.4,75,Mediterranean; Wine Bars,Manhattan,13.0,A
1hdwhb6kzLxL3Lt3PxoHKA,shoo shoo nolita,4.1,333,Mediterranean,Manhattan,13.0,A
Abkg91TpQMon-svPoRmdyQ,mum feteer,4.3,80,Mediterranean; Egyptian,Queens,13.0,A
vx2JV9juVzSBRGWHOZCTAQ,aba turkish restaurant,4.1,649,Turkish; Mediterranean; Middle Eastern,Manhattan,13.0,A
FxOt8Exq5CA5izlDPFPoUg,gazala's,4.2,192,Middle Eastern; Mediterranean,Manhattan,13.0,A
B3vbVvQOofXU6lFkrN1_2A,gardenia terrace,3.8,301,Hookah Bars; Mediterranean; Wine Bars,Manhattan,13.0,A
jTvExXa9M8QqS_Wn_4KB5g,harissa grill,4.0,21,Mediterranean,Queens,13.0,A
ydFXOSGLl-pqLXccd6qaJQ,queen's room,4.3,272,Coffee & Tea; Cocktail Bars; Mediterranean,Queens,13.0,A
qOQ4OYyBZFEA08b29koDgw,aromi,4.6,81,Italian; Pizza,Brooklyn,13.0,A
XvEz60Y0NbLxooK9AmRU8g,piccoli trattoria,4.3,634,Italian; Pasta Shops; Wine Bars,Brooklyn,13.0,A
rtivWWzG0XjUuhSrwusTgQ,fausto,4.2,235,Italian; Cocktail Bars,Brooklyn,13.0,A
hhXZ6bgJ8EkWlp8AGZwtcQ,cafe mars,4.5,43,Italian,Brooklyn,13.0,A
aSflr1OB8i4cvd0jzMJfig,brooklyn roots italian,4.5,166,Italian; Salad; Desserts,Brooklyn,13.0,A
bww5kCyq87GanHAjXJ-OVA,rosticceria evelina,4.5,27,Italian; Pizza; Breakfast & Brunch,Brooklyn,13.0,A
Y0LXC1uwsfh5h2WWofjs3g,pasta louise,4.0,192,Italian; Coffee & Tea; Pasta Shops,Brooklyn,13.0,A
JrJRfpGicISz_Gt9LkPMvw,belli osteria,4.2,327,Italian; Breakfast & Brunch; Burgers,Brooklyn,13.0,A
2BJCPzGoWnOFgDbvoHi1Tw,gino's brick oven pizza & trattoria,3.8,299,Italian; Pizza; Wine Bars,Brooklyn,13.0,A
Njr_f1J5Pve35OyPdBljVA,convivium osteria,3.9,570,Italian; Wine Bars; Venues & Event Spaces,Brooklyn,13.0,A
xPmCy25F1-uq-1vAP_1TBQ,piccante,4.6,268,Italian,Brooklyn,13.0,A
YdFFUP3-PBzBsE3j75XwaQ,panzerotti bites,4.9,186,Italian,Brooklyn,13.0,A
LabSxRGo6IsFIiPKNLGKBw,pizza d'amore,3.1,207,Pizza; Italian,Brooklyn,13.0,A
wnXdgkWYN0p4SEl_AdMzLA,bar toto,3.6,310,Italian; Bars,Brooklyn,13.0,A
nVtJOWn3XlL6MSZ-YnU6iA,da francesco,4.0,160,Italian,Brooklyn,13.0,A
BUsaAXmPnewLUHztu8iBUA,siempre,4.4,33,Mexican,Brooklyn,13.0,A
FXgSgiLg6xgOO8zrG51mzg,claro,4.2,371,Mexican; New Mexican Cuisine; Cocktail Bars,Brooklyn,13.0,A
n-Z4HSwVeiDyA7AotduUNw,sonora,3.4,198,Bars; Mexican,Brooklyn,13.0,A
ar5p5H5S9mY-Xtp-F5LfyQ,the steel mill,4.2,28,Cocktail Bars; Mexican,Brooklyn,13.0,A
tK_4ECZ0EPIhW8588hfn5g,el nopal restaurant & juice bar,4.1,146,Mexican; Juice Bars & Smoothies,Brooklyn,13.0,A
9MWmRzKbw6-OR8O1fYa2fw,tacos el bronco,4.5,230,Food Trucks; Mexican; Burgers,Brooklyn,13.0,A
H5cufvP4OBsR940J8tegXQ,cafe nube,4.8,102,Tacos; Coffee & Tea; Breakfast & Brunch,Brooklyn,13.0,A
ONUgIihg-ROELPgKiWfs7A,bushwick taco company,3.7,271,Mexican,Brooklyn,13.0,A
iuYUDoWjPcEYVo1Gz3_3uA,mallenche mexican grill,4.3,126,Mexican,Brooklyn,13.0,A
RgE6FMNHKFvLkcXQ6JR9cQ,pronto cafe,4.3,49,Mexican; Breakfast & Brunch; American,Brooklyn,13.0,A
pjBDqn25X3The5AhZD3glw,el zason,4.1,86,Mexican,Brooklyn,13.0,A
lKn-9P_F6cIwT0uL3xDnbw,don patron bar & grill,4.2,71,Mexican,Brooklyn,13.0,A
5AsVCBQoJeTomvaw-_IaUQ,la taqueria,4.0,75,Tacos,Brooklyn,13.0,A
qLh8nLAg8UZE-5Cn_ctCLw,el tenampa,4.5,115,Mexican; Salad; Soup,Queens,13.0,A
VCVCmflFEkQ0qRDQ805P2g,xochitl taqueria,3.9,42,Mexican,Brooklyn,13.0,A
grg_0Zt9WwCmXHPjWu7b-Q,bk seafood market,4.3,71,Cantonese; Seafood,Brooklyn,13.0,A
l8pfMNFzhwHYblCOYKsrlw,petite dumpling,4.5,46,Dim Sum; Noodles; Tapas/Small Plates,Brooklyn,13.0,A
EiCGsUE6ME51Y7XI-NBINw,like cafe,3.5,262,Breakfast & Brunch; Cantonese; Hong Kong Style Cafe,Brooklyn,13.0,A
VVShWGDcU-h0TYy4ERV7sw,ji bei chuan authentic asian noodles,4.6,56,Noodles; Chinese; Soup,Brooklyn,13.0,A
m4lJL1hpJCkfB_fXsj8iQQ,the rogue panda,4.5,74,Chinese; Vegan; Vegetarian,Brooklyn,13.0,A
A_fZL0ir_actclrL-ePTOw,jj kitchen,4.5,36,Chinese,Brooklyn,13.0,A
UTazj0e6zXW4eLEERg405Q,wu la bu huan,3.8,33,Chinese,Brooklyn,13.0,A
yEHZiUgIihoSg6quQHcgmA,jin jin hong kong cafe,3.4,291,Chinese; Hong Kong Style Cafe; Sushi Bars,Brooklyn,13.0,A
4fBgrzK3S_zSlVJ6sLJYTA,red bowl,4.5,141,Cantonese; Szechuan; Seafood,Brooklyn,13.0,A
CYTWS3y7e9zllMdykJp8Lw,prime avenue,3.6,7,Chinese; Kosher,Brooklyn,13.0,A
SXH-A8k7t7C_lmzzVdWQTg,golden palace,3.1,175,Dim Sum; Seafood,Bronx,13.0,A
fSrNR5LTGNZ0prZWGivLrA,funny bbq,1.9,43,Barbeque; Chinese,Manhattan,13.0,A
L1PaeSgfpo_-7t4NJvDjXA,bamboo seafood restaurant,5.0,2,Cantonese; Seafood,Brooklyn,13.0,A
_nloHouWAuEw7g7SgbAWOQ,chowtime,4.3,84,Vietnamese; Bubble Tea; Chinese,Brooklyn,13.0,A
QGldR7s9_qV_35iGtkcNyA,asia harbor,3.9,157,Chinese; Asian Fusion; Sushi Bars,Brooklyn,13.0,A
j-r95E-S2GUyoR2b6MTqpA,ozakaya,4.5,245,Izakaya; Sushi Bars,Brooklyn,13.0,A
BtPwIiz71X2oZrmKeQ0S3Q,muteki udon,4.5,25,Japanese,Brooklyn,13.0,A
BNozkZKHsFNa5zhCeLcJ5A,izakaya tenzo,4.8,13,Salad; Japanese; Tapas/Small Plates,Brooklyn,13.0,A
BlzlywklvYdek5uk_NCX9g,suzume,4.0,379,Ramen; Hawaiian; Asian Fusion,Brooklyn,13.0,A
hdiTkEnD14VpXNl-APTg2g,nana ramen,4.0,221,Ramen; Noodles; Soup,Brooklyn,13.0,A
Lz_9RXFKmOaSA4IpgV6NlA,karazishi botan,4.5,125,Ramen,Brooklyn,13.0,A
EXsorzjQ3y3Oh5-m82lgtg,bushniwa,4.2,309,Japanese; Sushi Bars; Asian Fusion,Brooklyn,13.0,A
zJcxZQbTSAP3q4Fy-6WAyw,shalom japan,3.9,403,Japanese,Brooklyn,13.0,A
KrJ6m_TkxBAPPSNH-G7rvQ,u-gu,4.4,205,Sushi Bars; Japanese,Brooklyn,13.0,A
dvbASiWava1vkZWiAOSAuQ,enso,5.0,1,Japanese; Cocktail Bars,Brooklyn,13.0,A
B8p7b9f1MpoxjxopktHtnQ,ippudo,4.5,8,Ramen,Manhattan,13.0,A
jWTRQxyUqZEp7oc7D0JIDg,izakaya ajimi,4.2,152,Izakaya; Ramen,Brooklyn,13.0,A
IuMvrvXTTZm4NQYO1O1dbg,kuma nyc,3.9,63,Poke; Asian Fusion; Ramen,Brooklyn,13.0,A
yABDHEe69bBqcjxLtfY0Ag,ninja japan teriyaki & sushi,3.8,35,Japanese,Brooklyn,13.0,A
SUHJfh7H2NiQx8c5OWoAyQ,sushi yashin,4.2,262,Japanese; Sushi Bars,Brooklyn,13.0,A
g1epG52YenHzzNGU6K4OXA,le chai,3.8,62,Thai; Asian Fusion; Steakhouses,Brooklyn,13.0,A
XNkC1vJmLOI8NRR3Jl_vyQ,amy thai bistro,4.4,366,Thai,Brooklyn,13.0,A
cugwo9ncnGnH_Chu-P-iAw,am thai bistro,3.8,687,Thai,Brooklyn,13.0,A
rvI-gvqsWy_HmunwUsjmGg,bangkok bar,4.4,67,Thai; Noodles; Bars,Brooklyn,13.0,A
97j_C4P6VqRIHz21usaFig,beds thai,4.1,66,Thai; Noodles,Brooklyn,13.0,A
IZpSGcy19JDDEyJtq-vAXQ,ricepot thai cookhouse,4.1,145,Thai; Food Delivery Services; Noodles,Brooklyn,13.0,A
cPXF0NTHTHEdWLDwknWHXA,huge thai,4.1,63,Thai,Brooklyn,13.0,A
CODADSsXEq7PsdV7BncjFw,uni thai bistro,4.4,52,Thai,Brooklyn,13.0,A
tk_hI5v8KufzFaIP57_57g,golden thai,3.0,118,Thai,Brooklyn,13.0,A
CKG7LVmSlvI93scyb1aVeg,mr wonton,3.5,257,Chinese; Asian Fusion; Thai,Queens,13.0,A
IYRJ5E7fnK2UC0B5mOgzSQ,sweet basil,3.2,253,Thai,Brooklyn,13.0,A
KIERtmoOTz7r103MWw08nA,cafe chili,3.7,264,Thai; Cafes; Asian Fusion,Brooklyn,13.0,A
GXLGoW56JMm1lQf6Lnc15w,yummy thai,2.5,84,Thai; Chinese,Manhattan,13.0,A
1vSx0gpTqro-N73NGKneEA,insa,3.3,323,Korean; Barbeque; Karaoke,Brooklyn,13.0,A
ELZNdelK6yeGLz3B6CwYQQ,pier 53 coffee & sandwich shop,4.7,3,American; Korean; Burgers,Brooklyn,13.0,A
tvKomqErrN2luYJExjtPCA,hunny,4.2,26,Korean,Bronx,13.0,A
1ckkPS7KtGSu_xXXWKcbvQ,tandoori masala,3.8,205,Indian,Brooklyn,13.0,A
maXkjUEZGWrKF7BFrrUUXQ,king of tandoor,3.9,298,Indian; Halal,Brooklyn,13.0,A
ZZQkvnRoO5YfCAlOjd2heA,diwali indian cuisine,4.9,20,Indian; Venues & Event Spaces,Brooklyn,13.0,A
zUs0dYx8zPKTkFiLdQKf_Q,punjabi kabab and gyro,4.2,84,Indian; Pakistani; Greek,Queens,13.0,A
CeAzMEjdAwk2UYY5Ep7p0w,mayoor indian bistro,4.9,7,Indian,Brooklyn,13.0,A
80u4xIY1kp_25AUh9BW0Bw,kanan indian restaurant,3.9,164,Indian; Vegan,Brooklyn,13.0,A
fmH4YbvpYdcpaaYOL1g7wg,bombay heights,3.5,104,Indian,Brooklyn,13.0,A
Pv51B3SzP4OqUbJncEeF1g,masala grill,3.6,258,Indian,Brooklyn,13.0,A
VCMQM4s-wtIaLSZReNFpEQ,sher e punjab gyro & grill,4.3,4,Indian; Middle Eastern; Halal,Queens,13.0,A
RZQDDJBb7X417wcobUyv0g,london tandoori,3.7,51,Indian,Brooklyn,13.0,A
dGlmdCgVzVa5_lxdDy-2mw,curry roti box,3.0,1,Caribbean; Indian,Queens,13.0,A
jH38Mb01QY5ju0xyxlY15g,curry leaf indian cuisine,4.6,10,Indian,Brooklyn,13.0,A
6mcCqs4Eh4g_Sd2EdF3SRA,delhi heights,4.0,1,Food Delivery Services; Indian,Queens,13.0,A
3V_MBHgvRiqYsMPUAmegMw,apna pind,3.6,18,Indian,Queens,13.0,A
nOjGNqPcu5jHRRElOndQqQ,red hook lobster pound,4.0,1386,Seafood,Brooklyn,13.0,A
0di16xi6wqzOHMF7hDXMKQ,the boil,3.9,47,Cajun/Creole; Seafood,Brooklyn,13.0,A
md90Fu_96gYw1AXJ103mHQ,pips,4.2,48,Seafood; Cocktail Bars; Wine Bars,Brooklyn,13.0,A
FCms-eFFxnpMLm09AJridQ,peaches grand,3.9,428,Seafood; Breakfast & Brunch; Sandwiches,Brooklyn,13.0,A
u_2i8hp27MCKD2XgjtUvAg,cap't loui,3.8,101,Cajun/Creole; Seafood; Bars,Manhattan,13.0,A
vO6Sg8YDSwKFMphNjYyhzQ,royal cuisine yard food,3.9,74,Caribbean; Seafood,Brooklyn,13.0,A
wBZl9GmrEhUl0PP8tYMbpA,dallas bbq,3.6,23,Barbeque; Seafood; Sandwiches,Manhattan,13.0,A
lyP-fUrQcszcyFDeRdzGhA,big 5 seafood restaurant,3.9,19,Seafood,Brooklyn,13.0,A
6RPV80IyOJBsb7GTNmcVbw,ocean prime bar & restaurant,4.6,7,Burgers; Lounges; Seafood,Queens,13.0,A
G8A98MjW3zIv3uJt6NfRDQ,bed-stuy fish fry,2.6,669,Seafood,Brooklyn,13.0,A
MR_ihsJGvettL1ufujZJCA,golden blue bar & restaurant,4.3,28,Caribbean; Bars,Brooklyn,13.0,A
oNLUb1G8ul-md-peZlirkg,house brooklyn,4.9,8,French,Brooklyn,13.0,A
Hc2KkfFWYnWYtL11_F40Ew,brooklyn ice house,4.4,251,Barbeque; Pubs,Brooklyn,13.0,A
34LM8_lP8iwizHBu6YgaQQ,el jeffe,4.3,345,New Mexican Cuisine,Brooklyn,13.0,A
_WWJcqUTGFCCVp0cymu0wQ,footprints cafe,2.9,1077,Caribbean; Desserts; Vegetarian,Brooklyn,13.0,A
